,block,price,ts,started_at
0,12000000,176975000000,1615234693,1615234667
1,12006600,183714120624,1615323323,1615323288
2,12013200,178977974859,1615411523,1615411498
3,12019800,183887940991,1615498534,1615498353
4,12026400,176445000000,1615587858,1615587763
5,12033000,191089734556,1615674874,1615674795
6,12039600,187879885669,1615762651,1615762507
7,12046200,180800314991,1615851407,1615851235
8,12052800,179815941516,1615937522,1615937341
9,12059400,182875312279,1616026815,1616026804
10,12066000,175735000000,1616114511,1616114379
11,12072600,181707395442,1616201763,1616201675
12,12079200,180556914844,1616288737,1616288617
13,12085800,176340000000,1616378125,1616378077
14,12092400,170660714633,1616465773,1616465694
15,12099000,167849631483,1616552399,1616552338
16,12105600,157776139526,1616640991,1616640921
17,12112200,162275000000,1616729153,1616729086
18,12118800,169275000000,1616815035,1616814943
19,12125400,171263832018,1616903835,1616903681
20,12132000,169617077540,1616990173,1616990099
21,12138600,180720074564,1617080177,1617080083
22,12145200,182789000000,1617166522,1617166499
23,12151800,191478035280,1617252996,1617252921
24,12158400,199176657446,1617342984,1617342889
25,12165000,211483128357,1617430999,1617430981
26,12171600,201595000000,1617518101,1617518052
27,12178200,201607000000,1617606302,1617606253
28,12184800,212187460399,1617694345,1617694288
29,12191400,207345372318,1617779325,1617779325
30,12198000,202729709304,1617868845,1617868845
31,12204600,207794880508,1617955229,1617955229
32,12211200,216224000000,1618044914,1618044914
33,12217800,213284165934,1618132962,1618132962
34,12224400,218369000000,1618217760,1618217760
35,12231000,220206215061,1618306306,1618306306
36,12237600,234301937326,1618394127,1618394127
37,12244200,243445635696,1618482820,1618482820
38,12250800,237355000000,1618570521,1618570521
39,12257400,241118138469,1618658959,1618658959
40,12264000,208298000000,1618747507,1618747507
41,12270600,223334234196,1618836654,1618836654
42,12277200,218338776258,1618923455,1618923455
43,12283800,237229000000,1619009728,1619009728
44,12290400,257000931698,1619098984,1619098984
45,12297000,227054226725,1619188326,1619188326
46,12303600,221470497962,1619274844,1619274844
47,12310200,234593000000,1619362526,1619362526
48,12316800,248259065839,1619450166,1619450166
49,12323400,265880259629,1619538953,1619538953
50,12330000,269540378966,1619627088,1619627088
51,12336600,272923810685,1619715689,1619715689
52,12343200,275954373294,1619801701,1619801701
53,12349800,293004214707,1619891715,1619891715
54,12356400,293565000000,1619978131,1619978131
55,12363000,332457206991,1620068153,1620068153
56,12369600,337044472395,1620155909,1620155909
57,12376200,343835784223,1620241992,1620241992
58,12382800,349038286902,1620331027,1620331027
59,12389400,351755000000,1620417594,1620417594
60,12396000,384343201192,1620507344,1620507344
61,12402600,392326256109,1620594293,1620594293
62,12409200,397898612142,1620681569,1620681569
63,12415800,411601514393,1620770410,1620770410
64,12422400,420181666080,1620860271,1620860271
65,12429000,363622115966,1620947053,1620947053
66,12435600,408003777393,1621032903,1621032903
67,12442200,370085562658,1621123691,1621123691
68,12448800,354743565503,1621211818,1621211818
69,12455400,337949843336,1621300417,1621300417
70,12462000,322868000000,1621388370,1621388370
71,12468600,243461062667,1621477959,1621477959
72,12475200,285969288226,1621566020,1621566020
73,12481800,232875119302,1621654931,1621654931
74,12488400,229800966143,1621743608,1621743608
75,12495000,210835953879,1621831831,1621831831
76,12501600,257921869688,1621919178,1621919178
77,12508200,282975675157,1622006981,1622006981
78,12514800,272495722622,1622096014,1622096014
79,12521400,254071694882,1622185562,1622185562
80,12528000,249537053054,1622274238,1622274238
81,12534600,244178864520,1622362241,1622362241
82,12541200,249495726659,1622450136,1622450136
83,12547800,256223130142,1622539835,1622539835
84,12554400,268919817619,1622627702,1622627702
85,12561000,287906047138,1622714700,1622714700
86,12567600,263050949544,1622804115,1622804115
87,12574200,268085306747,1622892243,1622892243
88,12580800,270214504287,1622980522,1622980522
89,12587400,280827386394,1623066908,1623066908
90,12594000,250601651169,1623156934,1623156934
91,12600600,254516006704,1623243536,1623243536
92,12607200,254379859531,1623333330,1623333330
93,12613800,246606969612,1623420715,1623420715
94,12620400,242232665424,1623510962,1623510962
95,12627000,234234861589,1623596113,1623596113
96,12633600,259182108220,1623687529,1623687529
97,12640200,254615672535,1623772505,1623772505
98,12646800,239750329707,1623862541,1623862541
99,12653400,232588647433,1623950617,1623950617
100,12660000,220088525250,1624040188,1624040188
101,12666600,220757408678,1624128921,1624128921
102,12673200,222976191874,1624218334,1624218334
103,12679800,194798762504,1624305830,1624305830
104,12686400,192077551231,1624396064,1624396064
105,12693000,194277871801,1624485325,1624485325
106,12699600,197896050894,1624574396,1624574396
107,12706200,180945808551,1624663335,1624663335
108,12712800,183569288388,1624752767,1624752767
109,12719400,198601583245,1624840621,1624840621
110,12726000,212984669773,1624928114,1624928114
111,12732600,216180496112,1625018142,1625018142
112,12739200,221122899626,1625106800,1625106800
113,12745800,206409333237,1625196540,1625196540
114,12752400,212298000000,1625284519,1625284519
115,12759000,222491000000,1625373292,1625373292
116,12765600,225717821235,1625462889,1625462889
117,12772200,232158366482,1625550934,1625550934
118,12778800,238709908103,1625637371,1625637371
119,12785400,221951323622,1625727332,1625727332
120,12792000,212339012617,1625817909,1625817909
121,12798600,212334934824,1625904016,1625904016
122,12805200,212427756845,1625995799,1625995799
123,12811800,213713101271,1626083789,1626083789
124,12818400,202251692038,1626173752,1626173752
125,12825000,194471229371,1626260150,1626260150
126,12831600,189978694743,1626352662,1626352662
127,12838200,190199250820,1626440629,1626440629
128,12844800,189047538275,1626530872,1626530872
129,12851400,191330673095,1626620156,1626620156
130,12858000,182391526459,1626710145,1626710145
131,12864600,179764076715,1626796547,1626796547
132,12871200,197144173065,1626886985,1626886985
133,12877800,202806000000,1626976503,1626976503
134,12884400,201487000000,1627066515,1627066515
135,12891000,215664615235,1627156042,1627156042
136,12897600,215411000000,1627242914,1627242914
137,12904200,226181375393,1627334065,1627334065
138,12910800,230258861382,1627425988,1627425988
139,12917400,229194969230,1627514810,1627514810
140,12924000,238964727003,1627606530,1627606530
141,12930600,246106281105,1627696564,1627696564
142,12937200,258132000000,1627786504,1627786504
143,12943800,256232410715,1627876561,1627876561
144,12950400,246668777609,1627967118,1627967118
145,12957000,249245978394,1628057455,1628057455
146,12963600,268053000000,1628146521,1628146521
147,12970200,277845735325,1628232931,1628232931
148,12976800,295856990289,1628323538,1628323538
149,12983400,314015458633,1628409646,1628409646
150,12990000,296458158529,1628499362,1628499362
151,12996600,315268796771,1628585729,1628585729
152,13003200,322698701909,1628675707,1628675707
153,13009800,315726908176,1628763372,1628763372
154,13016400,323774175570,1628852106,1628852106
155,13023000,322676000000,1628938504,1628938504
156,13029600,315048620873,1629024913,1629024913
157,13036200,328894000000,1629114945,1629114945
158,13042800,327788000000,1629202098,1629202098
159,13049400,303468000000,1629291348,1629291348
160,13056000,299068041726,1629379939,1629379939
161,13062600,325461538577,1629467734,1629467734
162,13069200,328483840389,1629554089,1629554089
163,13075800,317601298011,1629644328,1629644328
164,13082400,332686000000,1629730544,1629730544
165,13089000,321699233083,1629820528,1629820528
166,13095600,321217151396,1629906924,1629906924
167,13102200,310405220622,1629995921,1629995921
168,13108800,323715020720,1630083657,1630083657
169,13115400,325127829715,1630170559,1630170559
170,13122000,320841951670,1630259186,1630259186
171,13128600,329053242795,1630346472,1630346472
172,13135200,341987000000,1630436802,1630436802
173,13141800,371248449464,1630526128,1630526128
174,13148400,377981253065,1630612535,1630612535
175,13155000,392287981961,1630700947,1630700947
176,13161600,388129000000,1630788937,1630788937
177,13168200,396267846217,1630875539,1630875539
178,13174800,395891485842,1630965421,1630965421
179,13181400,343470834100,1631053964,1631053964
180,13188000,354652474100,1631141892,1631141892
181,13194600,344337234098,1631230277,1631230277
182,13201200,321015000000,1631318109,1631318109
183,13207800,324807915021,1631408197,1631408197
184,13214400,338245528728,1631495333,1631495333
185,13221000,332020427089,1631581024,1631581024
186,13227600,339593127905,1631670943,1631670943
187,13234200,358904919468,1631760912,1631760912
188,13240800,355862298615,1631847345,1631847345
189,13247400,344715174817,1631937305,1631937305
190,13254000,341942100588,1632023707,1632023707
191,13260600,320267433895,1632112488,1632112488
192,13267200,295941643582,1632201743,1632201743
193,13273800,287089021730,1632288382,1632288382
194,13280400,311436157917,1632376541,1632376541
195,13287000,307185430935,1632465977,1632465977
196,13293600,291688167584,1632554899,1632554899
197,13300200,276322233949,1632642401,1632642401
198,13306800,311542696612,1632732011,1632732011
199,13313400,290096620613,1632819894,1632819894
200,13320000,290624000000,1632909406,1632909406
201,13326600,297852716286,1632998238,1632998238
202,13333200,323056843196,1633087603,1633087603
203,13339800,329616286923,1633175730,1633175730
204,13346400,341658386201,1633265682,1633265682
205,13353000,337332166905,1633355731,1633355731
206,13359600,346104760640,1633442137,1633442137
207,13366200,360011000000,1633532551,1633532551
208,13372800,358415503668,1633622128,1633622128
209,13379400,363288947725,1633712166,1633712166
210,13386000,359358688721,1633802116,1633802116
211,13392600,352344000000,1633888587,1633888587
212,13399200,355817000000,1633978505,1633978505
213,13405800,347628000000,1634070296,1634070296
214,13412400,357101000000,1634158545,1634158545
215,13419000,377583936478,1634248561,1634248561
216,13425600,385290000000,1634338550,1634338550
217,13432200,381604141370,1634429266,1634429266
218,13438800,387336335797,1634518612,1634518612
219,13445400,378756021221,1634608518,1634608518
220,13452000,385804283131,1634694920,1634694920
221,13458600,417663480084,1634786136,1634786136
222,13465200,414988405998,1634874924,1634874924
223,13471800,404891199750,1634963469,1634963469
224,13478400,410556501623,1635051328,1635051328
225,13485000,412364661708,1635141497,1635141497
226,13491600,419892000000,1635231304,1635231304
227,13498200,415389072005,1635321328,1635321328
228,13504800,413698171339,1635411326,1635411326
229,13511400,433889660686,1635501310,1635501310
230,13518000,432461112642,1635587740,1635587740
231,13524600,422051002955,1635680577,1635680577
232,13531200,434474368034,1635768390,1635768390
233,13537800,446708089888,1635859482,1635859482
234,13544400,449510255123,1635948930,1635948930
235,13551000,448032000000,1636039358,1636039358
236,13557600,446858000000,1636127745,1636127745
237,13564200,439886636976,1636217747,1636217747
238,13570800,460602838181,1636304127,1636304127
239,13577400,478463512186,1636394125,1636394125
240,13584000,472994975022,1636485053,1636485053
241,13590600,469701677430,1636574588,1636574588
242,13597200,474937102258,1636664327,1636664327
243,13603800,466976309121,1636750622,1636750622
244,13610400,465070467556,1636840504,1636840504
245,13617000,460438037741,1636933310,1636933310
246,13623600,449549949355,1637021956,1637021956
247,13630200,413282999001,1637114799,1637114799
248,13636800,431965000000,1637200539,1637200539
249,13643400,399123875350,1637293527,1637293527
250,13650000,429611000000,1637384153,1637384153
251,13656600,436615371060,1637474268,1637474268
252,13663200,420058665546,1637564666,1637564666
253,13669800,411108102161,1637654558,1637654558
254,13676400,429403875206,1637744112,1637744112
255,13683000,435856000000,1637836264,1637836264
256,13689600,400380887148,1637928200,1637928200
257,13696200,413452671753,1638017745,1638017745
258,13702800,408334821452,1638107791,1638107791
259,13709400,432144640229,1638197742,1638197742
260,13716000,456771305175,1638291522,1638291522
261,13722600,469188331809,1638381343,1638381343
262,13729200,449525479958,1638472265,1638472265
263,13735800,419545040123,1638564928,1638564928
264,13742400,406543000000,1638654937,1638654937
265,13749000,419947238444,1638747799,1638747799
266,13755600,435928801461,1638838508,1638838508
267,13762200,431776000000,1638928604,1638928604
268,13768800,437482563807,1639021772,1639021772
269,13775400,413594998562,1639112193,1639112193
270,13782000,404368550338,1639198721,1639198721
271,13788600,403762798747,1639288555,1639288555
272,13795200,404102418563,1639374924,1639374924
273,13801800,372344089088,1639464936,1639464936
274,13808400,385583946125,1639551329,1639551329
275,13815000,402757788401,1639641674,1639641674
276,13821600,388024075563,1639728065,1639728065
277,13828200,388749818296,1639817728,1639817728
278,13834800,395285581675,1639905345,1639905345
279,13841400,377622865251,1639994250,1639994250
280,13848000,402471341786,1640080509,1640080509
281,13854600,402611805699,1640170521,1640170521
282,13861200,393220856427,1640259065,1640259065
283,13867800,408074841361,1640346960,1640346960
284,13874400,409151704052,1640435776,1640435776
285,13881000,405123000000,1640523414,1640523414
286,13887600,408617986166,1640609726,1640609726
287,13894200,390499223932,1640700406,1640700406
288,13900800,376615180831,1640786963,1640786963
289,13907400,371049873064,1640876127,1640876127
290,13914000,380129182308,1640962658,1640962658
291,13920600,372690747758,1641052532,1641052532
292,13927200,378328033415,1641138944,1641138944
293,13933800,374448089956,1641228920,1641228920
294,13940400,385813942045,1641315309,1641315309
295,13947000,374628714150,1641406181,1641406181
296,13953600,342589926626,1641491759,1641491759
297,13960200,316877186429,1641583788,1641583788
298,13966800,301664794467,1641671785,1641671785
299,13973400,320045930448,1641758246,1641758246
300,13980000,304771455045,1641847134,1641847134
301,13986600,323918107674,1641934528,1641934528
302,13993200,338749523340,1642020943,1642020943
303,13999800,327466260829,1642110920,1642110920
304,14006400,332586726540,1642197905,1642197905
305,14013000,333759062357,1642288132,1642288132
306,14019600,334619276943,1642373703,1642373703
307,14026200,321124486533,1642463770,1642463770
308,14032800,316526905042,1642550234,1642550234
309,14039400,311565480562,1642640146,1642640146
310,14046000,300368739705,1642727460,1642727460
311,14052600,259735458018,1642817273,1642817273
312,14059200,243485770343,1642904096,1642904096
313,14065800,244148000000,1642993334,1642993334
314,14072400,241011291353,1643079328,1643079328
315,14079000,248166562398,1643169322,1643169322
316,14085600,238512000000,1643256802,1643256802
317,14092200,243543000000,1643345712,1643345712
318,14098800,254464522337,1643432132,1643432132
319,14105400,260838000000,1643522255,1643522255
320,14112000,251025000000,1643608519,1643608519
321,14118600,272584910396,1643696191,1643696191
322,14125200,275179377219,1643784941,1643784941
323,14131800,267448583111,1643874917,1643874917
324,14138400,283518619514,1643962177,1643962177
325,14145000,300296568864,1644048047,1644048047
326,14151600,300901593301,1644137734,1644137734
327,14158200,306379457990,1644226584,1644226584
328,14164800,310436479865,1644314142,1644314142
329,14171400,313613252326,1644402599,1644402599
330,14178000,324741000000,1644490567,1644490567
331,14184600,310693667970,1644576925,1644576925
332,14191200,292996852084,1644667413,1644667413
333,14197800,293615161524,1644753323,1644753323
334,14204400,290619393263,1644842895,1644842895
335,14211000,311220290634,1644929720,1644929720
336,14217600,307527732269,1645019708,1645019708
337,14224200,301331569161,1645106140,1645106140
338,14230800,285487000000,1645196829,1645196829
339,14237400,274916488998,1645286107,1645286107
340,14244000,266616242787,1645373650,1645373650
341,14250600,271926212059,1645461119,1645461119
342,14257200,259170696463,1645550431,1645550431
343,14263800,267824653813,1645638973,1645638973
344,14270400,245543802135,1645726569,1645726569
345,14277000,268268257823,1645815317,1645815317
346,14283600,282460028545,1645903094,1645903094
347,14290200,266715008726,1645990666,1645990666
348,14296800,281573624302,1646079762,1646079762
349,14303400,296611558302,1646167229,1646167229
350,14310000,294714000000,1646254562,1646254562
351,14316600,279936000000,1646344554,1646344554
352,14323200,259127962016,1646433177,1646433177
353,14329800,266860564009,1646520916,1646520916
354,14336400,255482000000,1646610923,1646610923
355,14343000,250803015775,1646698901,1646698901
356,14349600,258641564536,1646787908,1646787908
357,14356200,271092313643,1646873728,1646873728
358,14362800,256556660553,1646963893,1646963893
359,14369400,258165690778,1647053809,1647053809
360,14376000,259405390075,1647140140,1647140140
361,14382600,258515482893,1647231477,1647231477
362,14389200,254756888872,1647320126,1647320126
363,14395800,262191000000,1647406633,1647406633
364,14402400,276328350127,1647496512,1647496512
365,14409000,279871209123,1647586754,1647586754
366,14415600,293776295831,1647673008,1647673008
367,14422200,292517000000,1647763302,1647763302
368,14428800,288374719553,1647853174,1647853174
369,14435400,301758079368,1647939319,1647939319
370,14442000,295506000000,1648029308,1648029308
371,14448600,305920334883,1648119448,1648119448
372,14455200,315475117782,1648207822,1648207822
373,14461800,312803890748,1648295726,1648295726
374,14468400,313421000000,1648385737,1648385737
375,14475000,337352566126,1648474915,1648474915
376,14481600,343763104412,1648562249,1648562249
377,14488200,337441000000,1648648622,1648648622
378,14494800,337331630000,1648738532,1648738532
379,14501400,343317268430,1648828710,1648828710
380,14508000,347973000000,1648918513,1648918513
381,14514600,348993000000,1649004916,1649004916
382,14521200,343410000000,1649094956,1649094956
383,14527800,343239056847,1649185962,1649185962
384,14534400,322687056732,1649275020,1649275020
385,14541000,323779900000,1649364051,1649364051
386,14547600,323157555021,1649453902,1649453902
387,14554200,324083008337,1649541388,1649541388
388,14560800,322076000000,1649631319,1649631319
389,14567400,298855000000,1649720424,1649720424
390,14574000,303402257281,1649807768,1649807768
391,14580600,312212020880,1649897728,1649897728
392,14587200,302559900000,1649987727,1649987727
393,14593800,304046000000,1650074124,1650074124
394,14600400,303112777302,1650164131,1650164131
395,14607000,296570505801,1650255400,1650255400
396,14613600,304761500000,1650344119,1650344119
397,14620200,309599220000,1650434165,1650434165
398,14626800,307515897232,1650520512,1650520512
399,14633400,299682399502,1650612269,1650612269
400,14640000,295922000000,1650700883,1650700883
401,14646600,294869000000,1650790717,1650790717
402,14653200,282685000000,1650880693,1650880693
403,14659800,299489000000,1650970522,1650970522
404,14666400,287875658139,1651060504,1651060504
405,14673000,291651785667,1651150503,1651150503
406,14679600,287437974383,1651240614,1651240614
407,14686200,280766862908,1651328460,1651328460
408,14692800,279529000000,1651419029,1651419029
409,14699400,282318000000,1651507902,1651507902
410,14706000,282074000000,1651598434,1651598434
411,14712600,284057217691,1651688479,1651688479
412,14719200,272451532561,1651780522,1651780522
413,14725800,270224000000,1651870549,1651870549
414,14732400,262833650000,1651961001,1651961001
415,14739000,253952000000,1652050535,1652050535
416,14745600,226887780000,1652144162,1652144162
417,14752200,236811127661,1652235950,1652235950
